,nota_anterior,horas_sueno,edad,nivel_dificultad,nota_final,horas_estudio_semanal_wins,tasa_asistencia_wins,tiene_tutor_No,tiene_tutor_Sí,horario_estudio_preferido_Desconocido,horario_estudio_preferido_Mañana,horario_estudio_preferido_Noche,horario_estudio_preferido_Tarde,estilo_aprendizaje_Auditivo,estilo_aprendizaje_Desconocido,estilo_aprendizaje_Kinestésico,estilo_aprendizaje_Lectura/Escritura,estilo_aprendizaje_Visual
155,88.71258219763011,8.739272793291464,20,0.0,79.5,16.858286127863266,90.29419347572774,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
156,61.97375777370517,7.02070110592484,24,2.0,71.0,9.554037519963847,86.1092434055396,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
157,56.16504672374715,5.426878580910353,22,1.0,61.5,2.471264971438294,65.43950621442778,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
158,76.21400295301382,6.43961365695198,19,0.0,67.8,3.762472600789959,66.7146627293149,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
159,58.377507327728864,6.419383475463216,19,0.0,66.0,4.799552250996007,74.17174797238714,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
160,62.78740868999781,7.297387704969847,28,1.0,62.0,4.251291214782038,64.52925973315367,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
161,59.98871433316225,6.828377661054999,23,2.0,78.1,12.806635470189963,73.76974726895004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
162,72.78219450947915,7.167834460362379,25,1.0,84.1,9.993727154824375,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
163,89.3005290331352,6.752356852871105,18,1.0,74.4,16.15639921389853,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164,82.2422483053399,4.533447194854243,28,0.0,64.1,7.581710166106168,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
165,58.829583284348125,4.4416443492407485,23,1.0,48.8,5.232534991594174,44.56949885214907,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
166,91.16939904601782,9.116939904601782,29,2.0,77.4,14.573393206359526,72.1044078869728,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
167,58.879185942382975,7.02070110592484,19,1.0,66.6,13.305809371448689,55.77141313953531,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
168,67.48540697480354,6.341498187244258,19,0.0,74.7,13.608568881087084,57.0844036223282,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
169,71.64047651742656,5.73864047403053,24,1.0,69.6,1.7781573161808095,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
170,67.40903475781438,8.122014182655912,27,0.0,63.5,17.771348033422903,79.11882413799606,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
171,82.72111980322197,8.24004659475745,18,1.0,60.8,11.004090299462062,89.49946411222629,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
172,47.870959578297104,8.639908404981789,23,1.0,72.1,7.324585924568389,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
173,72.40015616926668,6.48776101621166,24,1.0,72.4,15.535296759603725,88.98216175566452,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
174,77.50976811990479,8.667553116307966,25,0.0,69.6,11.326419340801015,54.11182410254808,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
175,51.12238466429844,6.956711371593412,24,2.0,45.1,4.464703240396276,60.95369171390816,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
176,30.0,7.02070110592484,23,1.0,57.1,3.623487626989234,47.04326942057792,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
177,45.47879548130028,5.684206530426459,26,1.0,68.3,7.075080619905375,52.29431581630096,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
178,52.60727206708536,5.700716121769754,20,1.0,66.7,9.692436817237509,87.97448842204146,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
179,48.72822174066268,6.873767003664303,28,1.0,62.3,7.721798431310603,74.57341429712329,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
180,52.75387364434612,7.312757200588496,23,1.0,69.8,10.850923620561844,77.54104866842252,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
181,66.40929755992371,8.717343959822593,21,1.0,59.0,12.531738286805394,95.80179099601597,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
182,58.57970988303543,6.586458371926066,19,1.0,82.2,13.431749474141778,88.03648628492317,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
183,72.36204190201921,6.008257188565394,18,0.0,70.5,8.556250494214847,70.98363880215176,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
184,66.02074197759694,7.02070110592484,29,2.0,48.5,5.705451980248212,65.77570790858822,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
185,71.71622338945002,8.177554074815339,29,1.0,79.5,17.3763468072343,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
186,99.65414838588,5.043817894300204,18,0.0,78.4,13.166585976222708,43.74557025555327,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
187,71.6026188836052,7.02070110592484,28,1.0,72.8,9.161802324934513,95.37556270065974,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
188,90.76942387431735,6.012935522516567,27,2.0,74.6,17.688456249360257,98.68893637812091,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
189,81.02197154824601,9.756962736087196,20,2.0,68.0,14.44154672418894,79.27272237662326,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
190,58.32662640917716,6.832165539637622,21,1.0,78.2,15.353722985346051,61.651619110883,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
191,52.82656040177408,5.994163839065713,19,0.0,59.9,6.955136561453702,71.59630551775261,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
192,57.33272383149056,7.02070110592484,29,1.0,53.4,9.174522842903684,69.85010316533702,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
193,51.28741780236987,7.02070110592484,28,0.0,62.6,1.0,88.41114881245716,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
194,74.13541628073935,7.584675146708745,28,2.0,76.0,5.388348907915717,85.58602188617348,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
195,100.0,9.028934146329531,28,0.0,79.9,19.79767991918762,52.8588129615851,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
196,61.53599800362211,6.362158403687881,18,0.0,79.5,8.90613465694208,50.69255905400449,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
197,88.07403150830606,5.112238466429844,21,1.0,82.8,13.64120177650369,97.1411870384149,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
198,70.01881853552686,9.865899397238769,24,1.0,72.5,5.092298044768634,69.90196018881055,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
199,82.7751278514123,4.3746675743149215,27,1.0,71.8,11.483033685483877,80.82733685078337,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
200,63.081780931441166,7.02070110592484,28,1.0,61.1,5.252263649443817,55.930139966376686,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
201,55.03120511539299,5.484427012536842,23,0.0,69.4,8.828904030426902,81.51153131568786,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
202,66.75694179152657,5.695230492979388,23,0.0,58.4,3.1737131439096755,92.03350380188306,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
203,70.84728422200227,7.945380737330661,28,1.0,72.8,9.654719375963984,65.32684066442468,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
204,45.62088403105433,7.492335127023105,26,0.0,60.8,14.34923169006871,80.9321347419355,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
205,57.11635594074463,6.640929755992371,19,1.0,62.3,7.396692527137423,72.66118250314526,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
206,64.15324853291254,9.33140441002687,21,1.0,65.1,9.11086510506805,90.76910615974953,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
207,48.9320033923068,8.606116895603815,22,1.0,74.1,7.955974403147715,39.52156276965924,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
208,50.785279037300825,6.6059713589743945,18,2.0,63.0,1.0,74.47302017216381,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
209,47.64497283504523,7.02070110592484,25,2.0,65.2,14.728081333716592,46.63762898755024,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210,74.80434513785623,6.443647373066354,25,2.0,68.2,11.365445113263704,89.30435591350032,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
211,72.55277086168553,6.805626529491795,23,0.0,81.1,10.787347300673073,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
212,75.16230488420608,10.0,29,0.0,65.6,1.0,85.01302415987305,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
213,87.02926313777428,8.930052903313522,22,1.0,79.1,11.171095969573098,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
214,85.47263140326467,6.282962966082084,25,2.0,61.8,10.006272845175625,70.41871087528031,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
215,60.77463245192393,9.496122606271514,20,2.0,73.4,15.22204397436298,84.95618150971666,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
216,53.46339449477253,7.576562148661559,20,2.0,69.8,15.558510387693222,83.2853372706851,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
217,69.00188180082787,5.413772478425731,19,0.0,64.4,7.969605881246539,69.0678652580645,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
218,72.20973470154787,6.725608653991118,22,2.0,74.6,10.471159626198553,88.60025156737602,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
219,61.62411653120325,7.401825651376074,20,1.0,61.6,15.847003322588462,48.56108318286599,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
220,60.454202194452144,10.0,20,0.0,66.7,1.920272710760773,100.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
221,92.1290404217029,6.664126303052326,23,1.0,80.7,18.751108085616927,66.16468315779673,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
222,68.8509468287403,6.427488019351657,25,0.0,67.6,10.572074463150004,92.5439129276472,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
223,69.03959916193203,4.0,19,1.0,62.9,12.865576957035875,64.64419450955265,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
224,73.66821273089694,7.02070110592484,21,1.0,60.7,6.440094473776375,65.94283041215071,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
225,84.18424400114978,7.103584187210805,28,1.0,80.7,16.348321925903278,73.82002121387714,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
226,63.20712280911304,5.822445925184661,24,1.0,68.8,6.472350090813043,98.09229380325316,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
227,54.33386807691106,5.380465107163377,18,2.0,67.3,11.827657384864846,45.64279166001192,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
228,73.55198334822855,5.318409783815203,18,1.0,86.4,12.446533173279189,71.7489520809475,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
229,49.98900793053062,8.965025032087372,29,1.0,69.5,12.939819257500943,59.97334593921452,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
230,94.66552805145756,10.0,27,2.0,60.5,13.840376565854909,77.08636194050331,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
231,48.62484188815681,6.843522854462252,24,2.0,69.2,2.5861990802079147,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
232,100.0,5.153080235830441,24,0.0,97.5,21.62986229036328,66.55034455095789,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
233,37.45458903736889,4.034585161412,18,1.0,58.1,3.0768587085608807,56.85839511447394,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
234,61.26986370526375,6.270279459369032,18,0.0,60.4,5.539808205035699,65.55186918570746,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
235,79.04414640772362,7.02070110592484,21,0.0,73.7,6.243336484803626,75.22582716562259,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
236,83.60620366414453,7.02070110592484,22,1.0,63.5,4.275520133924694,75.67759670806984,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
237,50.613026603545165,8.092360532951107,22,2.0,69.4,5.17289846543958,64.29834369827356,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
238,60.95585359227639,9.047886056827098,21,0.0,64.3,7.367915662144359,66.87842352498616,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
239,66.0986586224118,6.570797596367623,25,2.0,63.9,10.269863235262063,80.87971561677901,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
240,63.16539529393181,7.02070110592484,24,2.0,62.5,9.956089530862029,78.70959267930553,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
241,85.03084716756058,8.142029011696458,26,2.0,68.1,11.352427395136106,60.88940036325217,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
242,73.9013413775882,8.695776144678181,24,0.0,78.3,16.376512373010762,81.61745143452839,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
243,67.63795809798077,7.332015552301248,27,2.0,59.5,6.631487722933311,65.66393472690822,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
244,80.05836160934287,6.667984447698751,18,1.0,80.0,13.89112453027428,99.30744094599537,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
245,66.52538416453034,6.915271577799772,24,1.0,62.5,16.320331847679086,79.8909503078626,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
246,47.75859724062374,7.02070110592484,18,0.0,81.8,14.098278486859003,93.2935728254381,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
247,50.17081238714949,4.201221863929746,24,0.0,60.8,9.868255043040952,48.680842877632486,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
248,82.66727616850945,7.520225651806069,27,1.0,67.1,9.2761019717432,64.35620538161392,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
249,78.68559157209029,7.528227095468399,25,1.0,96.8,13.592309981267562,74.52321873635498,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250,64.67766553429882,6.227615024861964,28,0.0,72.7,15.420975787796037,39.76103934318313,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
251,93.44082230833504,5.017081238714949,26,0.0,79.9,13.756663515196374,86.998730218533,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
252,73.43596684353976,7.02070110592484,29,1.0,77.1,5.558453275811061,72.76220719516829,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
253,95.5835565075925,7.859673087110763,20,0.0,92.8,17.943854792863924,73.66917573443716,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
254,63.12361482122853,6.0546192626693385,21,2.0,61.3,9.755261410091984,44.08145363766787,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
255,69.34113963189604,4.0,21,0.0,75.0,10.395601500792145,72.86317482185973,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256,58.12174286293852,6.869989542172324,29,0.0,65.5,8.372117171078033,88.72699789656711,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
257,90.19578466667303,9.939303975756294,26,1.0,80.8,6.970224314946297,96.23768269754144,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
258,60.91067294483885,4.0,24,1.0,68.5,12.098704968351,66.6599526678445,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
259,70.39523487087713,7.02070110592484,20,1.0,73.0,12.689901924081914,69.69432263679593,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
260,86.67553116307965,5.927173306487476,27,1.0,78.1,13.243622105510363,73.26652722896432,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
261,70.92268954828747,7.198169535342067,22,2.0,80.0,15.94761107872682,89.96018910207883,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
262,66.87242799411503,5.503120511539299,24,1.0,73.4,9.123607857034898,97.89791946430122,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
263,89.21472096269918,9.086803083043614,25,0.0,72.0,13.274652418445603,84.33606527309176,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
264,65.59021328741574,6.1930294227754255,18,1.0,64.4,11.37847209357978,72.96408801810631,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
265,100.0,9.09675479345666,29,2.0,77.2,15.797575977638212,91.74676721703536,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
266,36.6126519633582,4.8200806387288,19,1.0,60.1,8.33237975226189,57.4560870723528,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
267,77.33959951983756,8.039072345393508,24,0.0,80.8,11.13244688303746,73.36724886361256,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
268,59.07639467048893,6.652538416453034,28,1.0,62.1,12.432401802103248,86.34422779826232,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
269,98.20528668105736,10.0,19,1.0,76.6,9.199947943577774,100.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
270,73.20454178246744,9.798778136070254,24,1.0,86.0,12.474854792332184,100.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
271,100.0,8.633083751110423,26,0.0,83.9,16.462324465484944,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
272,82.88364405925536,6.126986370526375,28,0.0,74.5,10.876392142965102,71.90140949458446,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
273,74.09633533979112,7.02070110592484,19,1.0,72.4,9.742699899516856,58.53656778122823,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
274,92.24140275937626,5.136909141304748,24,0.0,73.8,14.276434008235483,45.193297113393655,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
275,82.03338524567322,7.609118235626038,21,1.0,68.9,10.761952947537338,95.63017520435288,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
276,70.77190030144943,6.679545821753256,28,1.0,70.1,3.329669310176872,100.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
277,67.79026529845213,4.603452366862864,19,0.0,60.6,5.68728142792481,92.17819207900716,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
278,63.53909051056814,7.11490531712597,24,2.0,64.5,3.508644508642737,100.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
279,51.925968491693936,9.147956336552902,22,2.0,71.4,10.940164562694571,64.93005219216249,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
280,78.73013629473624,7.02070110592484,18,1.0,80.3,15.01028238918686,100.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
281,80.72826693512523,8.84691976416956,22,0.0,86.4,8.172342615135152,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
282,32.32313125403832,7.02070110592484,29,0.0,62.5,7.134423042964123,74.37261276681585,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
283,45.76081813228232,6.415324853291254,29,1.0,75.5,9.390024525152011,75.77802878787496,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
284,71.30010457827676,5.496915283243942,20,0.0,65.4,6.023391780226612,55.531025418138256,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
285,96.60882792275557,5.223329771640931,24,2.0,93.9,20.26667802120207,70.88117586200394,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
286,73.5907024400763,7.02070110592484,23,0.0,76.0,6.536425515354969,79.94267267716246,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
287,64.31534017695395,6.633178726910305,25,1.0,62.0,8.064611584877387,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
288,77.68090877725527,5.145021637720142,22,1.0,68.7,6.456240717402354,61.33644386189725,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
289,65.35386202692204,7.733959951983758,19,1.0,75.4,13.18193260184928,98.48773049427366,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
290,44.25377278551285,7.02070110592484,26,0.0,74.8,14.84713353686421,81.93634202408091,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
291,80.15281222063598,6.370388509494699,28,1.0,81.1,19.97485485413897,100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
292,77.4671361322875,8.871258219763012,25,0.0,70.6,7.468261713194606,71.64720929973805,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
293,78.50817084869675,4.282813826679387,23,2.0,75.6,7.163943050434417,64.98697584012695,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
294,53.53232824437252,7.409633533979112,27,0.0,64.4,3.595093012433609,60.1061110457975,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
295,70.88498408959214,6.717950631191629,24,2.0,71.9,4.371118996349923,70.05732732283754,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
296,66.83395352626064,6.6448016651771455,26,2.0,63.0,3.420210719408121,94.30840613824168,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
297,73.94028641025606,7.02070110592484,24,0.0,75.0,8.199141380229202,34.33792496377162,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
298,80.29524842242533,4.0,20,1.0,69.7,18.320408687571717,66.27520147579055,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
299,40.85945481280953,4.0,23,0.0,55.6,4.579024212203963,71.29040732069447,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
300,60.035691875038594,7.679287719088697,28,2.0,75.9,7.749599274316886,54.87578966709319,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
301,78.99904766389974,5.90272705452098,28,1.0,70.1,13.337095222279252,95.71579243708976,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
302,100.0,7.86411233147304,24,1.0,89.9,12.23652640390557,67.47434512430753,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
303,86.74553335436143,4.693463125191922,19,1.0,76.1,12.195006042519138,79.42687403068332,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
304,65.4721781774463,5.877985817344087,20,0.0,63.6,3.679668152320916,52.95119265969671,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
305,63.62158403687882,4.0,21,2.0,52.3,1.5776815773773158,78.81174835066923,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
306,67.17950631191628,9.356929746365369,27,0.0,70.8,6.375133971943426,81.82985311717788,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
307,95.11278663865968,7.016937037421695,23,1.0,85.9,10.345280624036016,73.41759399683143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
308,77.2548695016815,4.110395270554028,18,1.0,81.0,6.584110965474311,94.0698600336233,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
309,58.77985817344087,8.087459808416972,26,2.0,76.3,10.521590485125826,81.40579351714163,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
310,78.3319325541547,7.02070110592484,22,0.0,67.6,9.905901792743483,57.96649619811695,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
311,51.03900445696275,5.801846643623208,29,1.0,75.7,12.85080453188458,60.56572447565166,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
312,60.82006309450608,8.799649007902731,24,1.0,76.4,16.67033068982313,42.49451204140578,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
